IncidentID,IncidentYear,IncidentDate,Date,Address,City,State,NeighborhoodCouncil,ZipCode,CallReceived,CallDispatched,FirstUnitTurnout,FirstUnitOnscene,IncidentClosed,FireType,PropertyUseSpecific,PropertyUseGeneral,Fire_AreaOfOrigin,Fire_HeatSource,Fire_FirstItemIgnited,Fire_SpecificCause,Fire_GeneralCause,EstimatedPropertyValue,EstimatedPropertyLoss,EstimatedContentLoss,EstimatedTotalFireLoss,Structure_FireFloorOfOrigin,Structure_FloorOfOriginDescription,Structure_BuildingStatus,Structure_BurnDamage,Structure_SmokeDamage,Structure_AlarmInvolved,Structure_AlarmType,Structure_AlarmEffectiveness,Structure_NumberOfStories,Structure_NumberOfBasementLevels,Structure_ConstructionType,Structure_TotalSqFootage,Structure_NumberOfOccupants,Structure_NumberOfBusinesses,Structure_TotalSQFootBurned,Structure_TotalSQFootSmokeDamage,Mobile_VehicleMake,Mobile_VehicleModel,Mobile_VehicleYear,Fire_OutsideAreaAffected,Latitude,Longitude
624947,2011,2011-04-04T12:00:00Z,2011-04-04,7444 S BELL ST,Tacoma,WA,South End,98408,21:54:14,21:55:37,21:57:16,,22:11:29,Structure Fire,Multi-family (three or more units),Residential,Laundry Area,"Radiated, Conducted Heat from  Equipment",Cloths/Fabric/Bedding Material/Rugs,Equipment Failure (Electrical),Mechanical Failure or Malfunction,930000,0,100,100,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,0,Wood Frame (Type V),10000,32,0,0,0,,,,Not Applicable,47.189796,-122.432614
787653,2013,2013-08-06T12:00:00Z,2013-08-06,N 11TH ST/N ALDER ST,Tacoma,WA,North End,98406,13:40:54,13:41:40,13:43:08,13:46:23,13:49:21,Other Outside Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.25991,-122.4779
646975,2011,2011-07-27T12:00:00Z,2011-07-27,E K ST/E MORTON ST,Tacoma,WA,East Side,98404,17:51:55,17:52:32,17:53:57,17:57:44,18:13:45,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Handheld Open Flame (specific unknown),Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 250,47.22906,-122.4161
794616,2013,2013-09-09T12:00:00Z,2013-09-09,S 72ND ST/S HOSMER ST,Tacoma,WA,South End,98408,13:02:13,13:02:41,13:03:55,13:07:46,13:21:55,Other Outside Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.19186,-122.4598
769273,2013,2013-05-05T12:00:00Z,2013-05-05,7403 E E ST,Tacoma,WA,South End,98404,3:25:51,3:27:04,3:28:32,3:31:22,4:46:24,Mobile Property Fire,Travel Trailer,Mobile Property,Kitchen or Cooking area,Undetermined,"Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,10000,2,1000,1002,,,,,,,,,,,,,,,,,Other Make,,1995,Not Applicable,47.190233,-122.4248
713227,2012,2012-07-11T12:00:00Z,2012-07-11,311 S 9TH ST,Tacoma,WA,New Tacoma,98402,21:00:11,21:01:17,21:01:17,21:03:58,21:37:56,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Persons Unknown,Negligence(lack of proper caution or attention),20600000,103,0,103,4,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,No,Monitored System,Fire was too Small to Activate the System,6,1,Ordinary (Type III),200000,100,1,1,1,,,,Not Applicable,47.25524,-122.440914
834109,2014,2014-03-30T12:00:00Z,2014-03-30,4710 N 42ND ST,Tacoma,WA,North End,98407,15:07:56,15:08:27,15:09:20,15:13:22,15:22:31,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment",Flammable/Combustible Liquid,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,1500,1500,0,1500,,,,,,,,,,,,,,,,,Volkswagon,Gti,1988,Not Applicable,47.287058,-122.5003
711400,2012,2012-07-02T12:00:00Z,2012-07-02,S 56TH ST/S PUGET SOUND AV,Tacoma,WA,South Tacoma,98409,21:38:57,21:40:07,21:41:00,21:45:23,21:45:43,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Spark, Ember or Flame from  Equipment",Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.20621,-122.4824
769205,2013,2013-05-04T12:00:00Z,2013-05-04,3717 S AINSWORTH AV,Tacoma,WA,South End,98418,20:56:34,20:57:37,20:58:45,21:03:41,21:08:12,Other Outside Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.224513,-122.455017
766382,2013,2013-04-19T12:00:00Z,2013-04-19,945 S AINSWORTH AV,Tacoma,WA,Central,98405,20:36:26,20:37:27,20:38:17,20:40:01,21:11:39,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,"General Materials (ie;Wire,Transformer)",Adult (18-64),Negligence(lack of proper caution or attention),111600,4000,1000,5000,1,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to FLOOR of origin,Yes,,,2,0,Wood Frame (Type V),1200,3,0,4,300,,,,Not Applicable,47.252373,-122.459172
709049,2012,2012-06-19T12:00:00Z,2012-06-19,2108 COURT G,Tacoma,WA,Central,98405,22:07:58,22:08:32,22:09:08,22:11:47,22:14:59,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Lighter,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,1,1,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.242176,-122.444287
733585,2012,2012-10-25T12:00:00Z,2012-10-25,N HIGHLANDS PKWY/N PEARL ST,Tacoma,WA,West End,98406,14:09:11,14:19:50,14:20:23,14:24:14,14:38:00,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment",Flammable/Combustible Liquid,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,2000,100,0,100,,,,,,,,,,,,,,,,,Nissan,,1989,Not Applicable,47.26331,-122.5159
642105,2011,2011-07-03T12:00:00Z,2011-07-03,2302 6TH AV,Tacoma,WA,Central,98406,18:38:14,18:39:07,18:39:32,18:41:51,19:04:14,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Senior Adult (65+),Negligence(lack of proper caution or attention),2790000,0,0,0,3,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,3,0,Wood Frame (Type V),30000,200,0,0,0,,,,Not Applicable,47.25545,-122.467146
705972,2012,2012-06-03T12:00:00Z,2012-06-03,8401 S HOSMER ST,Tacoma,WA,South End,98444,14:35:37,14:36:34,14:37:52,14:43:15,15:50:41,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment","General Materials (ie;Wire,Transformer)",Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,2500,2500,1,2501,,,,,,,,,,,,,,,,,Chevrolet,,1990,Not Applicable,47.18104,-122.4632
792420,2013,2013-08-29T12:00:00Z,2013-08-29,3443 20TH ST E,Fife,WA,,98424,23:25:09,23:26:01,23:27:39,23:31:09,0:00:31,Mobile Property Fire,Freight Hauling Vehicles (includes Cranes),Mobile Property,Exterior of Vehicle,"Radiated, Conducted Heat from  Equipment",Flammable/Combustible Liquid,Improperly Built or Installed Equipment,"Design, Construction, Installation Deficiency",200000,5000,0,5000,,,,,,,,,,,,,,,,,Peterbuilt,,2013,Not Applicable,47.239057,-122.383109
847665,2014,2014-06-06T12:00:00Z,2014-06-06,4399 MARINE VIEW DR,Tacoma,WA,North East,,15:27:51,15:29:43,15:30:52,15:38:18,15:53:31,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 16,47.287205,-122.407334
655758,2011,2011-09-10T12:00:00Z,2011-09-10,2504 62ND AV E,Fife,WA,,98424,9:48:11,9:48:18,9:49:11,9:52:10,9:54:20,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,2,2,,,,,,,,,,,,,,,,,,,,Square Feet - 0,47.234276,-122.3471
607965,2011,2011-01-04T12:00:00Z,2011-01-04,1202 N PEARL ST,Tacoma,WA,West End,98406,18:11:23,18:11:57,18:12:53,18:17:23,18:51:22,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),930000,1395,3000,4395,2,Normal Floor,Occupied and Operating,Confined to ROOM of origin,Confined to ROOM of origin,Yes,,,2,0,Wood Frame (Type V),10000,3,0,15,200,,,,Not Applicable,47.261042,-122.515927
650788,2011,2011-08-16T12:00:00Z,2011-08-16,1215 N 9TH ST,Tacoma,WA,North End,98403,13:38:24,13:39:59,13:42:53,13:44:41,13:52:41,Dumpster Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.262552,-122.463455
785864,2013,2013-07-28T12:00:00Z,2013-07-28,3715 S AINSWORTH AV,Tacoma,WA,South End,98418,7:11:07,7:11:55,7:14:29,7:14:29,7:19:41,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.224546,-122.455015
696125,2012,2012-04-11T12:00:00Z,2012-04-11,6109 PACIFIC AV,Tacoma,WA,East Side,98408,18:18:06,18:18:56,18:20:24,18:22:18,18:26:34,Structure Fire,One or Two Family,Residential,Kitchen or Cooking area,Cooking Stove,"General Materials (ie;Wire,Transformer)",Equipment Failure (Electrical),Mechanical Failure or Malfunction,167400,0,200,200,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,0,Wood Frame (Type V),1800,2,0,1,0,,,,Not Applicable,47.201135,-122.434
655533,2011,2011-09-09T12:00:00Z,2011-09-09,7404 SOUTH TACOMA WAY,Tacoma,WA,South Tacoma,98409,11:18:21,11:18:26,11:18:26,11:18:26,11:22:12,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Abandoned or Discarded Ashes or Tobacco,"""Heat Source"" misused or misplaced",0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 36,47.190165,-122.4837
754212,2013,2013-02-12T12:00:00Z,2013-02-12,1928 E 56TH ST,Tacoma,WA,East Side,98404,9:30:30,9:31:31,9:32:22,9:34:45,10:02:02,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Persons Unknown,Negligence(lack of proper caution or attention),465000,0,0,0,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to ROOM of origin,Yes,,,3,0,Wood Frame (Type V),5000,30,0,1,600,,,,Not Applicable,47.206269,-122.402705
680543,2012,2012-01-21T12:00:00Z,2012-01-21,4919 S PROSPECT ST,Tacoma,WA,South Tacoma,98409,1:47:42,1:48:36,1:49:50,1:53:09,3:08:51,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,2000,2000,,,,,,,,,,,,,,,,,,,,Square Feet - 15,47.212568,-122.4697
646935,2011,2011-07-27T12:00:00Z,2011-07-27,1001 PACIFIC AV,Tacoma,WA,New Tacoma,98402,14:25:27,14:27:06,14:29:03,14:33:06,14:50:22,Other Outside Fire,Not Available,Not Available,Not Available,Electrical Arcing,Not Available,Equipment Failure (Electrical),Mechanical Failure or Malfunction,0,0,1,1,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.25442,-122.4389
811502,2013,2013-12-06T12:00:00Z,2013-12-06,7121 27TH ST W,University Place,WA,,98466,9:56:56,10:01:18,10:01:18,10:01:18,10:30:32,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,"Spark, Ember or Flame from  Equipment",Not Available,Adult (18-64),Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 100,47.235411,-122.531071
696149,2012,2012-04-11T12:00:00Z,2012-04-11,3132 N CLAREMONT PL,Tacoma,WA,West End,98407,20:53:58,20:54:28,20:54:34,20:59:49,21:14:36,Structure Fire,One or Two Family,Residential,Laundry Area,Heater (Electric or Gas),Furniture,Equipment Failure (Mechanical),Mechanical Failure or Malfunction,226600,103,1000,1103,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,0,Ordinary (Type III),2200,8,0,1,2,,,,Not Applicable,47.27714,-122.5188
649107,2011,2011-08-07T12:00:00Z,2011-08-07,S 9TH ST/FAWCETT AV,Tacoma,WA,New Tacoma,98402,2:08:22,2:09:11,2:10:58,2:11:23,2:54:35,Mobile Property Fire,Passenger Vehicle,Mobile Property,Passenger Compartment of Vehicle,Undetermined,Undetermined,Unknown,Miscellaneous,2500,2500,0,2500,,,,,,,,,,,,,,,,,Nissan,Sentra,1985,Not Applicable,47.25498,-122.4434
648703,2011,2011-08-05T12:00:00Z,2011-08-05,5700 PACIFIC HW E,Fife,WA,,98424,2:15:04,2:16:06,2:18:17,2:20:15,2:25:40,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 6,47.243035,-122.353178
842563,2014,2014-05-12T12:00:00Z,2014-05-12,5052 S STEELE ST,Tacoma,WA,South Tacoma,98409,15:46:35,15:47:04,15:47:43,15:50:36,15:59:05,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.210724,-122.4677
770525,2013,2013-05-11T12:00:00Z,2013-05-11,SB I5 NO POT,,WA,,98424,9:41:38,9:41:59,9:42:56,9:46:36,10:18:41,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,5000,4500,500,5000,,,,,,,,,,,,,,,,,Dodge,250 Camper Van,1990,Not Applicable,47.241237,-122.383782
729586,2012,2012-10-03T12:00:00Z,2012-10-03,3617 TACOMA AV S,Tacoma,WA,South End,98418,21:34:23,21:35:10,21:36:12,21:39:43,21:46:42,Other Outside Fire,Not Available,Not Available,Not Available,Match,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.226046,-122.4391
770244,2013,2013-05-09T12:00:00Z,2013-05-09,504 S 30TH ST,Tacoma,WA,New Tacoma,98402,20:46:09,20:47:02,20:47:58,20:49:54,21:13:11,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Suspicious,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 100,47.233656,-122.438833
724662,2012,2012-09-09T12:00:00Z,2012-09-09,1803 S 82ND ST,Tacoma,WA,South End,98408,1:18:48,1:19:47,1:22:56,1:27:14,1:32:23,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 1,47.182842,-122.459088
774766,2013,2013-06-02T12:00:00Z,2013-06-02,3401 50TH AV NE,Tacoma,WA,North East,98422,18:26:42,18:27:28,18:29:21,18:31:01,18:36:00,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.287986,-122.381193
849134,2014,2014-06-13T12:00:00Z,2014-06-13,1102 S 27TH ST,Tacoma,WA,Central,,19:39:30,19:40:13,19:41:15,,20:08:35,Dumpster Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Suspicious,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 32,47.235471,-122.448782
788837,2013,2013-08-12T12:00:00Z,2013-08-12,E 44TH ST/E T ST,Tacoma,WA,East Side,98404,10:39:00,10:40:29,10:42:11,10:47:20,11:11:30,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Heat Spread from Another Fire,Not Available,Rekindle,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Undetermined - 0,47.2167,-122.4017
687876,2012,2012-02-28T12:00:00Z,2012-02-28,401 ST HELENS AV,Tacoma,WA,New Tacoma,98402,13:23:19,13:23:31,13:24:11,13:26:17,13:42:49,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Adult (18-64),Negligence(lack of proper caution or attention),3090000,103,0,103,4,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,4,2,Ordinary (Type III),30000,30,0,1,1,,,,Not Applicable,47.26044,-122.444493
637675,2011,2011-06-10T12:00:00Z,2011-06-10,1905 E 44TH ST,Tacoma,WA,East Side,98404,20:47:11,20:48:08,20:49:28,21:13:41,21:14:12,Dumpster Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 15,47.216982,-122.403589
801285,2013,2013-10-12T12:00:00Z,2013-10-12,1530 S UNION AV,Tacoma,WA,Central,98405,15:12:05,15:13:10,15:14:57,15:50:20,15:59:21,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,Undetermined,Undetermined,Equipment Failure (Electrical),Mechanical Failure or Malfunction,10000,10000,1000,11000,,,,,,,,,,,,,,,,,Other Make,Mini Cooper,2009,Not Applicable,47.245974,-122.483489
662275,2011,2011-10-15T12:00:00Z,2011-10-15,4641 A ST,Tacoma,WA,East Side,98408,9:38:22,9:39:00,9:39:36,9:44:14,10:16:53,Structure Fire,One or Two Family,Residential,Chimney or Smoke Stack,Wood Stove or Fireplace,Undetermined,Adult (18-64),Negligence(lack of proper caution or attention),329600,0,0,0,1,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,1,Ordinary (Type III),3200,1,0,0,0,,,,Not Applicable,47.214389,-122.4313
781897,2013,2013-07-08T12:00:00Z,2013-07-08,6322 WESTGATE BL,Tacoma,WA,West End,98406,17:25:42,17:27:10,17:28:36,17:32:50,19:07:03,Structure Fire,One or Two Family,Residential,Structural Area (Includes Deck Surfaces),Heat Spread from Another Fire,"Structural Component (Wall,Floor,Rug,Ceiling,Studs)",Rekindle,Miscellaneous,82400,412,0,412,1,Normal Floor,Other,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,1,0,Ordinary (Type III),800,4,0,4,0,,,,Not Applicable,47.266138,-122.521491
846967,2014,2014-06-03T12:00:00Z,2014-06-03,704 E 93RD ST,Tacoma,WA,South End,,3:33:37,3:34:27,3:36:21,3:45:24,3:53:47,Other Outside Fire,Not Available,Not Available,Not Available,Incendiary Device,Not Available,Persons Unknown,Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 4,47.17299,-122.422175
789271,2013,2013-08-14T12:00:00Z,2013-08-14,3650 S CEDAR ST,Tacoma,WA,South Tacoma,98409,8:21:12,8:22:01,8:23:36,8:28:58,8:32:10,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,2,2,,,,,,,,,,,,,,,,,,,,Square Feet - 2,47.225491,-122.4764
659739,2011,2011-09-30T12:00:00Z,2011-09-30,4825 S I ST,Tacoma,WA,South End,98408,7:18:01,7:18:47,7:19:58,7:21:54,7:23:55,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Adult (18-64),Incendiary (Set Fire & Illegal Burn),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 5,47.213202,-122.4458
808510,2013,2013-11-19T12:00:00Z,2013-11-19,3208 S 15TH ST,Tacoma,WA,Central,98405,17:21:16,17:21:42,17:22:36,17:25:55,17:35:49,Structure Fire,One or Two Family,Residential,Bedroom for Less than 5 people,Lighter,Cloths/Fabric/Bedding Material/Rugs,Persons Unknown,Incendiary (Set Fire & Illegal Burn),213900,0,0,0,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,2,0,Wood Frame (Type V),2300,6,0,0,0,,,,Not Applicable,47.246514,-122.477934
769176,2013,2013-05-04T12:00:00Z,2013-05-04,5200 PACIFIC HW E,Fife,WA,,98424,18:46:52,18:49:06,18:50:08,18:51:55,19:00:39,Other Outside Fire,Not Available,Not Available,Not Available,Undetermined,Not Available,Unknown,Miscellaneous,0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 10,47.24306,-122.3594
627344,2011,2011-04-18T12:00:00Z,2011-04-18,EB 16 EO JACKSON,,WA,West End,98406,15:06:28,15:07:23,15:09:42,15:24:10,15:35:29,Grass/Brush/Trees Fire,Not Available,Not Available,Not Available,Cigarette or Smoking Materials,Not Available,Persons Unknown,Negligence(lack of proper caution or attention),0,0,0,0,,,,,,,,,,,,,,,,,,,,Square Feet - 30,47.258566,-122.527628
812744,2013,2013-12-11T12:00:00Z,2013-12-11,3002 N WARNER ST,Tacoma,WA,North End,98407,18:54:22,18:55:20,18:57:32,19:00:07,21:51:46,Structure Fire,One or Two Family,Residential,Bedroom for Less than 5 people,Other Heat Sources,Cloths/Fabric/Bedding Material/Rugs,Adult (18-64),Negligence(lack of proper caution or attention),257500,10000,2000,12000,1,Basement,Occupied and Operating,Confined to ROOM of origin,Confined to BUILDING of origin,Yes,,,2,1,Ordinary (Type III),2500,2,0,25,2500,,,,Not Applicable,47.274741,-122.480993
804907,2013,2013-10-31T12:00:00Z,2013-10-31,1601 S UNION AV,Tacoma,WA,Central,98405,16:55:18,17:08:01,17:08:39,17:13:30,17:46:27,Structure Fire,Multi-family (three or more units),Residential,Kitchen or Cooking area,Cooking Stove,Cooking Oil / Food in Pan,Senior Adult (65+),Negligence(lack of proper caution or attention),72100000,103,0,103,2,Normal Floor,Occupied and Operating,Confined to OBJECT of origin,Confined to OBJECT of origin,Yes,,,7,1,Ordinary (Type III),700000,300,0,1,1,,,,Not Applicable,47.245663,-122.483396
666072,2011,2011-11-04T12:00:00Z,2011-11-04,1001 PUYALLUP AV,Tacoma,WA,New Tacoma,98421,21:18:10,21:19:34,21:20:28,21:27:53,22:34:00,Mobile Property Fire,RR Vehicles,Mobile Property,Engine Compartment of Vehicle,"Spark, Ember or Flame from  Equipment","General Materials (ie;Wire,Transformer)",Equipment Failure (Mechanical),Mechanical Failure or Malfunction,3000000,10000,0,10000,,,,,,,,,,,,,,,,,Other Make,,1999,Not Applicable,47.241581,-122.420384
817615,2014,2014-01-06T12:00:00Z,2014-01-06,NB I5 NO 54TH AV E,,WA,,98424,4:34:52,4:37:57,4:40:14,4:44:21,5:13:44,Mobile Property Fire,Passenger Vehicle,Mobile Property,Engine Compartment of Vehicle,"Radiated, Conducted Heat from  Equipment",Flammable/Combustible Liquid,Vehicle Engine Failure / Malfunction,Mechanical Failure or Malfunction,10000,2000,0,2000,,,,,,,,,,,,,,,,,Nissan,Sentra,2007,Not Applicable,47.240773,-122.354306
